Transaction Date,Customer,TransLineID,TransID,Num,Dim1,Dim2,Dim3,Expression1,Expression2,Expression3
11/03/2022,Customer 1,2,208,1,A,b,Y,57,2,0.17299
15/05/2022,Customer 1,1,209,2,C,f,Z,203,8,0.93606
14/04/2022,Customer 1,1,210,3,A,b,Y,15,0,0.17965
29/01/2022,Customer 1,2,210,3,C,f,X,161,2,0.65438
09/04/2022,Customer 1,1,211,4,C,f,X,7,2,0.23149
06/05/2022,Customer 1,2,211,4,B,d,X,593,3,0.41721
16/04/2022,Customer 1,1,212,5,C,e,Z,445,3,0.03399
02/02/2022,Customer 1,1,213,6,C,f,Y,118,2,0.16381
21/04/2022,Customer 1,1,214,7,A,b,Y,68,0,0.02907
29/03/2022,Customer 1,1,215,8,A,b,Z,37,1,0.25038
29/12/2021,Customer 1,1,216,9,B,d,Z,421,2,0.51393
26/05/2022,Customer 1,2,216,9,B,d,Z,175,0,0.08597
23/02/2022,Customer 1,1,217,10,C,e,X,0,4,0.74837
01/04/2022,Customer 1,2,217,10,A,a,Z,1,0,0.08315
06/01/2022,Customer 1,3,217,10,B,c,Z,172,0,0.31666
20/03/2022,Customer 1,4,217,10,B,c,Y,86,0,0.24453
02/05/2022,Customer 1,5,217,10,A,a,Y,3,0,0.00320
01/02/2022,Customer 1,6,217,10,C,e,X,142,0,0.58292
13/01/2022,Customer 1,1,218,11,A,b,X,12,1,0.00036
13/05/2022,Customer 1,2,218,11,C,e,Z,39,3,0.57997
02/01/2022,Customer 1,1,219,12,A,b,X,67,1,0.18027
30/04/2022,Customer 1,2,219,12,C,f,X,493,2,0.27991
01/01/2022,Customer 1,1,220,13,B,d,Z,158,0,0.49332
19/04/2022,Customer 1,1,221,14,A,a,Z,10,0,0.01472
07/05/2022,Customer 1,2,221,14,C,f,Z,429,3,0.65417
03/02/2022,Customer 1,1,222,15,C,e,Z,39,1,0.69480
14/01/2022,Customer 1,1,223,16,A,a,Z,14,0,0.06773
21/05/2022,Customer 1,2,223,16,A,b,Y,38,1,0.11927
06/02/2022,Customer 1,1,224,17,A,b,Y,173,0,0.02669
06/01/2022,Customer 1,1,225,18,C,e,Y,581,1,0.60053
26/03/2022,Customer 1,2,225,18,A,b,X,24,0,0.12372
28/02/2022,Customer 1,1,226,19,B,c,X,152,1,0.26959
05/01/2022,Customer 1,2,226,19,C,f,Z,374,1,0.81694
04/01/2022,Customer 1,3,226,19,A,b,X,66,0,0.03053
31/12/2021,Customer 1,1,227,20,B,d,X,106,0,0.46317
20/03/2022,Customer 1,1,228,21,A,b,Z,2,0,0.18266
26/02/2022,Customer 1,1,229,22,A,a,X,1,0,0.09427
08/05/2022,Customer 1,2,229,22,B,c,Y,18,1,0.16449
23/05/2022,Customer 1,1,230,23,A,b,X,4,0,0.18765
27/03/2022,Customer 1,2,230,23,A,a,X,31,0,0.03586
27/01/2022,Customer 1,3,230,23,C,e,X,215,3,0.43597
30/01/2022,Customer 1,4,230,23,C,f,X,52,1,0.89562
23/02/2022,Customer 1,5,230,23,C,e,X,29,4,0.11261
16/05/2022,Customer 1,6,230,23,B,c,Z,4,2,0.42132
06/03/2022,Customer 1,7,230,23,B,d,Z,203,1,0.02885
26/03/2022,Customer 1,8,230,23,A,a,X,0,0,0.01717
15/04/2022,Customer 1,9,230,23,C,e,Y,27,1,0.27320
26/03/2022,Customer 1,1,231,24,C,e,Z,161,5,0.09374
28/04/2022,Customer 1,1,232,25,B,d,X,89,1,0.21193
24/01/2022,Customer 1,2,232,25,A,a,Y,24,0,0.09130
05/01/2022,Customer 1,1,233,26,C,f,Z,190,4,0.49953
12/03/2022,Customer 1,1,234,1,C,f,X,18,1,0.17458
01/04/2022,Customer 1,1,235,2,A,b,Z,49,1,0.07553
24/02/2022,Customer 1,2,235,2,B,c,Y,182,1,0.33188
07/02/2022,Customer 1,1,236,3,C,e,Z,148,1,0.59031
08/05/2022,Customer 1,1,237,4,B,d,Z,48,1,0.26965
03/02/2022,Customer 1,1,238,5,C,f,Y,129,2,0.75481
30/12/2021,Customer 1,1,239,6,C,e,Z,88,0,0.15583
07/01/2022,Customer 1,2,239,6,C,f,Z,640,0,0.51410
26/03/2022,Customer 1,3,239,6,C,e,Y,39,1,0.31174
29/04/2022,Customer 1,1,240,7,B,c,X,169,0,0.37181
03/04/2022,Customer 1,2,240,7,A,a,X,123,1,0.10366
18/05/2022,Customer 1,1,241,8,A,b,Z,13,0,0.10142
16/05/2022,Customer 1,1,242,9,B,c,X,39,0,0.34118
02/04/2022,Customer 1,1,243,10,A,a,X,54,1,0.15254
15/05/2022,Customer 1,1,244,11,C,f,X,13,1,0.43817
12/03/2022,Customer 1,2,244,11,B,c,X,230,1,0.08189
14/01/2022,Customer 1,1,245,12,B,c,X,85,1,0.11585
28/01/2022,Customer 1,1,246,13,B,d,Y,2,3,0.56211
30/03/2022,Customer 1,2,246,13,C,e,Z,116,1,0.76978
20/05/2022,Customer 1,3,246,13,B,d,Z,346,0,0.00831
17/02/2022,Customer 1,4,246,13,C,e,X,32,0,0.73681
25/02/2022,Customer 1,1,247,14,A,b,Y,7,1,0.14309
30/01/2022,Customer 1,1,248,15,B,d,Z,74,0,0.08415
29/01/2022,Customer 1,1,249,16,A,b,Y,79,0,0.24043
03/02/2022,Customer 1,1,250,17,A,b,X,1,0,0.08762
09/02/2022,Customer 1,1,251,18,B,d,Z,120,0,0.55584
23/03/2022,Customer 1,2,251,18,A,b,X,3,1,0.08796
26/03/2022,Customer 1,3,251,18,B,d,Z,94,0,0.63600
15/02/2022,Customer 1,4,251,18,A,a,Z,0,0,0.00091
15/02/2022,Customer 1,1,252,19,B,c,Z,26,1,0.19510
04/01/2022,Customer 1,1,253,20,C,e,X,741,4,0.78755
07/02/2022,Customer 1,1,254,21,A,b,Z,57,1,0.07602
18/04/2022,Customer 1,1,255,22,B,d,Y,277,1,0.47806
06/02/2022,Customer 1,2,255,22,B,c,X,20,2,0.17955
23/03/2022,Customer 1,1,256,23,C,e,X,193,5,0.52321
31/01/2022,Customer 1,2,256,23,A,a,Z,51,0,0.07498
21/04/2022,Customer 1,3,256,23,C,e,X,19,1,0.60115
07/01/2022,Customer 1,4,256,23,C,f,X,327,1,0.06265
18/04/2022,Customer 1,1,257,24,B,d,Y,245,2,0.01607
30/03/2022,Customer 1,1,258,25,C,f,Y,553,4,0.89512
19/01/2022,Customer 1,2,258,25,A,b,X,95,1,0.07852
06/05/2022,Customer 1,1,259,26,A,b,Y,45,0,0.00215
01/03/2022,Customer 1,1,260,1,C,e,Y,257,0,0.25397
14/02/2022,Customer 1,1,261,2,A,a,Y,24,0,0.09050
03/02/2022,Customer 1,1,262,3,B,c,X,277,0,0.01349
06/05/2022,Customer 1,1,263,4,A,a,Z,1,0,0.00932
19/01/2022,Customer 1,1,264,5,A,a,Y,3,0,0.02170
09/05/2022,Customer 1,2,264,5,A,b,X,71,0,0.06396
11/03/2022,Customer 1,1,265,6,B,c,X,6,0,0.15653
26/03/2022,Customer 1,2,265,6,B,d,Y,14,3,0.06013
09/02/2022,Customer 1,1,266,7,B,c,Z,45,0,0.05128
19/03/2022,Customer 1,2,266,7,B,d,X,370,1,0.55087
09/05/2022,Customer 1,1,267,8,A,a,Y,76,1,0.07564
13/05/2022,Customer 1,1,268,9,C,f,Z,512,1,0.86219
06/05/2022,Customer 1,1,269,10,A,b,X,10,0,0.02997
11/05/2022,Customer 1,2,269,10,A,b,Z,171,1,0.06739
30/01/2022,Customer 1,1,270,11,A,b,Y,47,0,0.12632
22/04/2022,Customer 1,1,271,12,B,d,Y,96,0,0.12273
10/03/2022,Customer 1,2,271,12,C,e,Z,282,5,0.34113
09/01/2022,Customer 1,1,272,13,B,d,Z,389,4,0.52663
12/03/2022,Customer 1,2,272,13,C,f,Y,220,1,0.08423
12/04/2022,Customer 1,1,273,14,A,a,X,1,0,0.02638
11/01/2022,Customer 1,2,273,14,B,d,Y,195,1,0.04292
17/01/2022,Customer 1,1,274,15,B,c,Y,232,0,0.13921
22/02/2022,Customer 1,2,274,15,C,f,Z,39,2,0.47664
12/03/2022,Customer 1,1,275,16,A,b,X,21,2,0.00707
23/05/2022,Customer 1,1,276,17,B,c,Z,10,1,0.06226
23/04/2022,Customer 1,1,277,18,A,a,Z,1,0,0.01705
25/02/2022,Customer 1,2,277,18,A,a,Y,2,0,0.00846
09/02/2022,Customer 1,3,277,18,B,c,Z,70,1,0.29243
11/02/2022,Customer 1,1,278,19,A,a,X,27,0,0.13624
28/04/2022,Customer 1,1,279,20,B,c,X,156,1,0.21243
13/01/2022,Customer 1,1,280,21,C,f,Y,42,5,0.58980
28/02/2022,Customer 1,1,281,22,A,b,Y,114,0,0.15244
16/01/2022,Customer 1,1,282,23,A,b,Y,157,2,0.05400
04/03/2022,Customer 1,1,283,24,C,e,X,203,2,0.49106
26/01/2022,Customer 1,2,283,24,A,b,Z,184,2,0.08746
20/02/2022,Customer 1,1,284,25,A,b,X,62,0,0.23403
13/01/2022,Customer 1,2,284,25,C,e,Y,400,0,0.23196
25/01/2022,Customer 1,1,285,26,C,e,X,35,0,0.02247
14/05/2022,Customer 1,2,285,26,B,d,Y,51,0,0.36225
16/02/2022,Customer 1,3,285,26,C,e,Y,278,0,0.58247
11/04/2022,Customer 1,4,285,26,C,e,Z,16,2,0.63863
26/03/2022,Customer 1,1,286,1,A,a,Y,22,0,0.00462
29/01/2022,Customer 1,2,286,1,B,d,X,313,1,0.20972
24/02/2022,Customer 1,1,287,2,B,d,Z,280,2,0.50952
14/01/2022,Customer 1,1,288,3,C,e,Y,16,0,0.32489
12/04/2022,Customer 1,1,289,4,A,b,X,4,0,0.17509
11/04/2022,Customer 1,1,290,5,A,b,Z,220,1,0.22033
02/03/2022,Customer 1,1,291,6,B,c,Y,30,1,0.31250
02/02/2022,Customer 1,2,291,6,B,c,X,89,2,0.02624
06/01/2022,Customer 1,3,291,6,A,b,X,95,0,0.17430
10/05/2022,Customer 1,1,292,7,C,e,Y,22,7,0.60155
15/04/2022,Customer 1,2,292,7,C,e,Z,432,2,0.04037
15/04/2022,Customer 1,1,293,8,B,c,X,226,0,0.28465
09/01/2022,Customer 1,1,294,9,A,a,Z,6,0,0.01911
26/05/2022,Customer 1,2,294,9,A,b,X,135,1,0.02019
03/01/2022,Customer 1,1,295,10,C,f,Z,383,1,0.03940
05/05/2022,Customer 1,2,295,10,A,a,X,0,0,0.01146
13/03/2022,Customer 1,3,295,10,B,c,X,24,1,0.01047
01/01/2022,Customer 1,1,296,11,A,b,Y,17,0,0.14248
20/03/2022,Customer 1,2,296,11,A,a,X,23,0,0.04320
16/01/2022,Customer 1,1,297,12,A,a,Y,17,0,0.04331
03/01/2022,Customer 1,2,297,12,A,a,Y,2,0,0.00848
01/05/2022,Customer 1,1,298,13,C,e,Y,9,1,0.24750
02/04/2022,Customer 1,2,298,13,C,f,X,198,5,0.06349
31/01/2022,Customer 1,3,298,13,B,d,X,262,3,0.21856
28/03/2022,Customer 1,1,299,14,A,b,X,104,0,0.13251
08/03/2022,Customer 1,1,300,15,A,b,X,150,1,0.01798
28/01/2022,Customer 1,1,301,16,B,d,Y,112,2,0.16221
24/01/2022,Customer 1,2,301,16,C,f,X,219,5,0.29947
03/01/2022,Customer 1,3,301,16,B,c,Y,280,2,0.10732
05/04/2022,Customer 1,4,301,16,C,e,X,162,3,0.20555
04/05/2022,Customer 1,1,302,17,A,b,X,32,1,0.09555
25/02/2022,Customer 1,1,303,18,B,c,Y,48,2,0.33301
02/05/2022,Customer 1,1,304,19,C,f,Y,47,2,0.74946
07/05/2022,Customer 1,1,305,20,C,f,X,113,3,0.30252
17/05/2022,Customer 1,2,305,20,C,e,Z,76,1,0.53080
07/03/2022,Customer 1,1,306,21,B,c,Z,220,1,0.19574
13/02/2022,Customer 1,2,306,21,B,c,Z,236,1,0.16878
20/05/2022,Customer 1,3,306,21,C,f,Y,128,4,0.56295
27/03/2022,Customer 1,4,306,21,C,f,Y,30,5,0.81890
23/04/2022,Customer 1,1,307,22,B,d,Z,193,2,0.39603
22/03/2022,Customer 1,2,307,22,B,c,X,101,2,0.12316
27/04/2022,Customer 1,3,307,22,B,d,X,173,1,0.30751
18/04/2022,Customer 1,1,308,23,A,b,Z,11,2,0.14839
20/02/2022,Customer 1,2,308,23,A,b,Z,80,0,0.09442
22/02/2022,Customer 1,1,309,24,C,e,Y,7,0,0.08141
13/05/2022,Customer 1,1,310,25,B,c,X,78,2,0.20263
15/04/2022,Customer 1,1,311,26,C,e,X,463,0,0.51562
17/04/2022,Customer 1,2,311,26,C,e,Y,80,1,0.20649
28/01/2022,Customer 1,1,312,1,A,b,Y,15,1,0.16897
23/03/2022,Customer 1,2,312,1,C,f,X,55,1,0.78372
20/02/2022,Customer 1,1,313,2,C,f,Y,175,0,0.18270
17/02/2022,Customer 1,1,314,3,C,f,Z,7,2,0.13305
03/02/2022,Customer 1,1,315,4,A,b,Z,134,1,0.09664
30/12/2021,Customer 1,2,315,4,A,a,Z,55,0,0.10572
21/05/2022,Customer 1,3,315,4,B,c,Y,59,2,0.33350
09/01/2022,Customer 1,4,315,4,A,b,X,5,2,0.26419
13/02/2022,Customer 1,1,316,5,B,c,Z,195,1,0.42751
20/04/2022,Customer 1,1,317,6,A,b,X,152,0,0.09904
11/05/2022,Customer 1,2,317,6,B,c,Z,185,2,0.03176
18/05/2022,Customer 1,3,317,6,A,a,X,12,0,0.05019
29/04/2022,Customer 1,4,317,6,C,f,Y,66,2,0.03101
28/01/2022,Customer 1,1,318,7,A,b,Y,48,0,0.19528
02/01/2022,Customer 1,1,319,8,B,d,Y,146,0,0.27930
04/01/2022,Customer 1,2,319,8,C,f,Z,97,4,0.14023
04/05/2022,Customer 1,3,319,8,B,d,Z,110,0,0.53688
08/02/2022,Customer 1,4,319,8,C,e,Z,72,3,0.37013
23/03/2022,Customer 1,1,320,9,B,d,Y,16,0,0.32060
05/01/2022,Customer 1,1,321,10,C,e,Y,233,4,0.12866
20/02/2022,Customer 1,2,321,10,C,e,Z,17,7,0.50559
06/04/2022,Customer 1,3,321,10,B,d,Y,108,1,0.54720
01/04/2022,Customer 1,4,321,10,C,f,X,19,1,0.33798
23/04/2022,Customer 1,1,322,11,B,d,Z,386,2,0.24056
22/03/2022,Customer 1,2,322,11,B,d,Y,2,2,0.40066
04/05/2022,Customer 1,3,322,11,B,d,Y,182,0,0.00903
24/04/2022,Customer 1,1,323,12,C,f,Z,14,1,0.11762
27/04/2022,Customer 1,1,324,13,C,f,X,392,4,0.37249
12/05/2022,Customer 1,1,325,14,C,f,X,412,5,0.51991
03/01/2022,Customer 1,1,326,15,A,a,Y,1,0,0.00324
24/02/2022,Customer 1,1,327,16,C,e,Y,43,4,0.55148
04/03/2022,Customer 1,1,328,17,C,f,X,418,0,0.52416
11/05/2022,Customer 1,2,328,17,B,d,Y,7,1,0.20484
07/04/2022,Customer 1,3,328,17,A,b,Y,20,0,0.20157
13/05/2022,Customer 1,1,329,18,A,a,X,43,1,0.05909
22/03/2022,Customer 1,1,330,19,A,a,Y,0,0,0.00385
30/04/2022,Customer 1,1,331,20,A,a,X,15,0,0.06886
18/05/2022,Customer 1,2,331,20,A,b,X,34,0,0.06471
25/05/2022,Customer 1,3,331,20,C,e,Y,66,2,0.54995
27/03/2022,Customer 1,1,332,21,A,a,Y,1,0,0.01369
20/01/2022,Customer 1,2,332,21,A,a,Y,13,1,0.07379
03/03/2022,Customer 1,1,333,22,B,d,Y,263,1,0.62179
02/01/2022,Customer 1,1,334,23,A,a,X,34,0,0.01152
02/04/2022,Customer 1,2,334,23,A,a,Y,59,0,0.02831
19/03/2022,Customer 1,3,334,23,A,b,Y,81,2,0.10260
30/04/2022,Customer 1,4,334,23,B,d,Z,114,0,0.21449
21/04/2022,Customer 1,5,334,23,B,d,X,105,1,0.25225
26/03/2022,Customer 1,1,335,24,C,f,Y,610,0,0.67999
28/03/2022,Customer 1,2,335,24,A,a,Y,19,0,0.01983
15/04/2022,Customer 1,1,336,25,B,d,X,21,0,0.26713
11/03/2022,Customer 1,2,336,25,A,a,Z,6,0,0.03178
15/02/2022,Customer 1,1,337,26,A,b,Z,63,0,0.03910
28/04/2022,Customer 1,2,337,26,A,a,Z,15,0,0.05769
26/02/2022,Customer 1,3,337,26,A,a,Z,17,0,0.01531
09/02/2022,Customer 1,4,337,26,B,d,Y,69,1,0.17726
12/01/2022,Customer 1,1,338,1,B,c,Z,399,0,0.40605
05/03/2022,Customer 1,1,339,2,C,e,Y,122,0,0.26773
20/04/2022,Customer 1,1,340,3,A,a,Y,27,0,0.04642
22/02/2022,Customer 1,1,341,4,C,e,Y,507,2,0.32272
29/12/2021,Customer 1,2,341,4,A,b,Z,43,1,0.32757
28/12/2021,Customer 1,3,341,4,C,e,Y,18,1,0.80745
06/01/2022,Customer 1,1,342,5,C,f,X,216,3,0.43306
08/05/2022,Customer 1,2,342,5,C,e,Y,45,0,0.46870
10/02/2022,Customer 1,3,342,5,A,b,X,2,0,0.17581
10/05/2022,Customer 1,1,343,6,C,e,X,146,1,0.00307
14/02/2022,Customer 1,2,343,6,C,f,Z,268,0,0.54001
30/03/2022,Customer 1,3,343,6,C,f,Y,670,5,0.41862
06/03/2022,Customer 1,4,343,6,A,b,X,9,1,0.02889
29/04/2022,Customer 1,1,344,7,A,a,Y,0,0,0.00495
03/01/2022,Customer 1,2,344,7,C,e,Z,87,3,0.55508
15/02/2022,Customer 1,3,344,7,C,e,Y,230,2,0.46110
31/01/2022,Customer 1,1,345,8,A,a,Z,10,0,0.07648
27/01/2022,Customer 1,1,346,9,B,c,Y,25,0,0.03593
25/03/2022,Customer 1,2,346,9,A,a,Z,42,1,0.00895
13/04/2022,Customer 1,1,347,10,B,d,X,5,4,0.60216
03/05/2022,Customer 1,2,347,10,A,a,Y,9,0,0.01641
23/04/2022,Customer 1,1,348,11,A,b,Z,49,0,0.12300
02/01/2022,Customer 1,1,349,12,B,c,Y,247,0,0.16306
22/05/2022,Customer 1,2,349,12,A,b,Y,54,1,0.12909
05/03/2022,Customer 1,1,350,13,A,a,Y,26,0,0.03436
17/04/2022,Customer 1,2,350,13,B,d,Z,144,0,0.14346
28/02/2022,Customer 1,1,351,14,A,a,Y,1,0,0.03246
05/01/2022,Customer 1,2,351,14,A,a,Z,24,0,0.07488
13/02/2022,Customer 1,1,352,15,A,a,X,45,0,0.05861
11/05/2022,Customer 1,2,352,15,B,c,Z,48,1,0.25494
30/03/2022,Customer 1,1,353,16,A,a,Z,17,0,0.02856
19/05/2022,Customer 1,1,354,17,A,b,Y,123,0,0.16380
24/03/2022,Customer 1,1,355,18,C,f,X,45,3,0.05886
17/02/2022,Customer 1,2,355,18,C,f,X,132,1,0.04032
07/02/2022,Customer 1,3,355,18,A,b,X,0,0,0.08613
12/03/2022,Customer 1,4,355,18,C,f,Y,294,0,0.49828
22/03/2022,Customer 1,5,355,18,C,f,Y,56,0,0.19032
17/01/2022,Customer 1,1,356,19,B,d,X,13,5,0.32660
09/05/2022,Customer 1,1,357,20,C,e,X,8,3,0.21861
03/03/2022,Customer 1,2,357,20,B,d,X,2,1,0.47597
19/04/2022,Customer 1,1,358,21,B,d,Z,226,0,0.50785
26/05/2022,Customer 1,2,358,21,C,e,Z,354,0,0.25686
11/03/2022,Customer 1,1,359,22,B,c,Y,102,0,0.11807
22/05/2022,Customer 1,2,359,22,B,d,X,264,2,0.52056
06/01/2022,Customer 1,3,359,22,C,e,Y,433,1,0.77912
22/02/2022,Customer 1,1,360,23,C,f,X,115,1,0.41144
25/05/2022,Customer 1,1,361,24,A,b,X,59,1,0.10948
28/01/2022,Customer 1,2,361,24,B,d,Y,14,2,0.49825
15/02/2022,Customer 1,1,362,25,C,f,Y,363,0,0.22565
22/02/2022,Customer 1,1,363,26,A,b,Y,22,1,0.11499
14/05/2022,Customer 1,1,364,1,B,d,Z,87,3,0.32773
22/02/2022,Customer 1,2,364,1,A,a,Z,2,0,0.00466
15/01/2022,Customer 1,3,364,1,A,a,X,51,0,0.07250
26/02/2022,Customer 1,1,365,2,B,d,Z,62,2,0.29108
15/02/2022,Customer 1,1,366,3,C,e,Y,12,1,0.34433
04/02/2022,Customer 1,1,367,4,B,d,Z,12,6,0.40552
24/01/2022,Customer 1,2,367,4,B,c,Z,146,0,0.03015
05/01/2022,Customer 1,3,367,4,C,f,Y,30,1,0.39839
12/01/2022,Customer 1,1,368,5,C,f,Z,245,2,0.42444
26/05/2022,Customer 1,2,368,5,A,a,Y,14,0,0.00764
29/12/2021,Customer 1,1,369,6,C,f,Z,116,2,0.69388
11/03/2022,Customer 1,2,369,6,B,d,X,15,3,0.05092
08/05/2022,Customer 1,3,369,6,C,e,Z,453,4,0.38606
02/03/2022,Customer 1,1,370,7,A,b,Y,69,1,0.02628
16/01/2022,Customer 1,1,371,8,C,e,Z,207,2,0.28113
21/03/2022,Customer 1,1,372,9,B,d,X,6,0,0.30703
12/04/2022,Customer 1,2,372,9,A,a,Z,0,0,0.00153
27/03/2022,Customer 1,1,373,10,B,d,Z,196,0,0.26984
18/01/2022,Customer 1,2,373,10,B,d,Z,88,2,0.42105
21/01/2022,Customer 1,3,373,10,B,c,X,33,0,0.22333
12/02/2022,Customer 1,4,373,10,B,d,Y,89,1,0.24220
28/01/2022,Customer 1,5,373,10,C,e,Z,15,0,0.79204
23/05/2022,Customer 1,1,374,11,C,f,Z,478,0,0.18992
17/04/2022,Customer 1,2,374,11,A,b,X,55,1,0.05007
27/02/2022,Customer 1,1,375,12,B,d,Y,299,1,0.43343
01/03/2022,Customer 1,2,375,12,C,e,X,7,0,0.59190
06/05/2022,Customer 1,3,375,12,A,a,X,2,0,0.01663
19/04/2022,Customer 1,4,375,12,A,b,Y,76,0,0.16456
03/03/2022,Customer 1,5,375,12,C,e,X,147,0,0.68015
16/03/2022,Customer 1,6,375,12,A,a,Y,14,0,0.00781
23/05/2022,Customer 1,1,376,13,C,f,Y,185,4,0.88039
05/01/2022,Customer 1,1,377,14,B,d,Y,15,1,0.50861
04/02/2022,Customer 1,2,377,14,A,b,X,64,1,0.21255
15/03/2022,Customer 1,3,377,14,C,e,Y,188,2,0.09076
28/12/2021,Customer 1,1,378,15,C,e,X,20,1,0.53179
18/05/2022,Customer 1,1,379,16,B,d,X,430,1,0.61410
28/04/2022,Customer 1,2,379,16,B,c,Y,26,0,0.39278
07/05/2022,Customer 1,3,379,16,A,a,X,9,0,0.02274
19/03/2022,Customer 1,1,380,17,C,e,Z,452,0,0.76090
05/04/2022,Customer 1,1,381,18,B,c,X,87,0,0.09293
21/02/2022,Customer 1,1,382,19,A,a,X,10,0,0.14455
06/04/2022,Customer 1,1,383,20,A,b,X,6,1,0.09556
19/04/2022,Customer 1,1,384,21,A,a,Z,10,0,0.03295
16/02/2022,Customer 1,1,385,22,C,f,Z,319,1,0.16149
04/03/2022,Customer 1,2,385,22,A,a,Y,35,0,0.05896
21/01/2022,Customer 1,1,386,23,B,d,Z,169,2,0.54497
29/03/2022,Customer 1,2,386,23,C,e,Y,341,0,0.32546
09/04/2022,Customer 1,1,387,24,C,e,Y,33,1,0.68968
26/04/2022,Customer 1,2,387,24,A,a,X,20,0,0.01024
04/04/2022,Customer 1,3,387,24,B,c,Y,174,1,0.06250
20/04/2022,Customer 1,1,388,25,A,b,Z,32,0,0.11792
16/03/2022,Customer 1,1,389,26,C,e,X,18,3,0.16067
10/01/2022,Customer 1,1,390,1,B,c,Z,170,2,0.39509
17/01/2022,Customer 1,2,390,1,C,e,X,66,1,0.10819
17/03/2022,Customer 1,1,391,2,A,a,Z,28,0,0.03181
12/03/2022,Customer 1,2,391,2,A,b,X,1,1,0.08800
31/03/2022,Customer 1,3,391,2,C,e,Z,4,5,0.48507
15/02/2022,Customer 1,4,391,2,C,f,Y,168,4,0.11200
16/03/2022,Customer 1,5,391,2,B,c,Z,145,0,0.29418
14/04/2022,Customer 1,1,392,3,B,c,X,79,2,0.17214
16/03/2022,Customer 1,2,392,3,B,c,Z,23,0,0.32647
10/05/2022,Customer 1,1,393,4,B,c,Z,51,2,0.06104
15/02/2022,Customer 1,1,394,5,B,c,X,62,1,0.41858
25/04/2022,Customer 1,1,395,6,A,a,X,4,0,0.01781
16/01/2022,Customer 1,1,396,7,A,b,Z,54,0,0.04339
15/04/2022,Customer 1,2,396,7,A,b,Z,116,0,0.20363
06/04/2022,Customer 1,1,397,8,A,b,Y,3,1,0.29518
23/05/2022,Customer 1,1,398,9,C,f,Z,95,0,0.31721
15/03/2022,Customer 1,2,398,9,B,c,Z,33,0,0.18660
18/04/2022,Customer 1,1,399,10,B,d,Z,164,2,0.14453
13/01/2022,Customer 1,1,400,11,C,f,X,328,1,0.40561
23/01/2022,Customer 1,1,401,12,B,c,Z,87,0,0.29731
25/01/2022,Customer 1,2,401,12,A,a,X,10,0,0.02786
12/01/2022,Customer 1,3,401,12,B,d,Z,116,0,0.35124
07/04/2022,Customer 1,1,402,13,B,c,Z,14,0,0.11616
21/02/2022,Customer 1,2,402,13,A,a,Z,73,0,0.04192
12/02/2022,Customer 1,1,403,14,A,a,Y,10,0,0.10324
26/02/2022,Customer 1,2,403,14,B,d,Z,92,1,0.49953
06/02/2022,Customer 1,3,403,14,A,a,Y,50,0,0.03890
20/05/2022,Customer 1,4,403,14,B,d,X,360,0,0.13276
03/03/2022,Customer 1,1,404,15,B,d,Z,96,3,0.04041
11/03/2022,Customer 1,2,404,15,A,a,Y,5,1,0.11007
12/03/2022,Customer 1,1,405,16,C,f,X,636,2,0.73378
12/02/2022,Customer 1,2,405,16,B,c,Y,2,0,0.22875
27/02/2022,Customer 1,3,405,16,B,c,Z,144,0,0.00395
19/01/2022,Customer 1,4,405,16,A,a,Y,51,0,0.01002
18/04/2022,Customer 1,1,406,17,B,c,X,198,1,0.01258
14/02/2022,Customer 1,2,406,17,B,c,X,95,2,0.01262
07/04/2022,Customer 1,3,406,17,A,b,X,37,0,0.00533
23/02/2022,Customer 1,4,406,17,A,a,Z,2,0,0.02174
15/03/2022,Customer 1,1,407,18,B,c,X,17,0,0.04067
24/02/2022,Customer 1,1,408,19,B,d,Y,162,1,0.47086
07/03/2022,Customer 1,1,409,20,C,e,Z,92,2,0.51486
30/04/2022,Customer 1,2,409,20,A,a,X,4,0,0.03046
24/03/2022,Customer 1,1,410,21,A,b,Z,5,2,0.31978
14/05/2022,Customer 1,2,410,21,B,c,Z,6,1,0.07856
15/03/2022,Customer 1,1,411,22,B,c,Z,20,0,0.00960
17/05/2022,Customer 1,1,412,23,C,f,Z,30,2,0.23777
09/01/2022,Customer 1,2,412,23,C,e,Y,226,2,0.54675
11/03/2022,Customer 1,1,413,24,A,a,Y,16,0,0.00662
01/03/2022,Customer 1,2,413,24,B,c,Z,227,0,0.05453
14/01/2022,Customer 1,1,414,25,C,e,Y,204,3,0.13339
12/01/2022,Customer 1,2,414,25,A,b,Z,11,1,0.04411
17/04/2022,Customer 1,1,415,26,A,a,Y,8,0,0.00360
08/05/2022,Customer 1,1,416,1,C,e,Y,266,3,0.18716
10/05/2022,Customer 1,1,417,2,B,c,X,175,0,0.03498
13/05/2022,Customer 1,2,417,2,C,f,Y,244,2,0.76590
04/01/2022,Customer 1,1,418,3,C,e,X,11,2,0.48895
14/03/2022,Customer 1,1,419,4,B,d,Y,32,0,0.04623
03/02/2022,Customer 1,1,420,5,C,f,Y,9,5,0.63467
10/01/2022,Customer 1,1,421,6,C,e,X,1,1,0.11065
26/05/2022,Customer 1,1,422,7,B,c,X,351,2,0.29967
12/03/2022,Customer 1,1,423,8,B,c,X,298,2,0.17597
02/05/2022,Customer 1,1,424,9,C,e,X,40,0,0.59331
07/05/2022,Customer 1,1,425,10,B,c,X,336,2,0.06813
