DummyField,BudgetInput2,BudgetYear,BudgetPeriod,Type,Budget Amount,Actual Amount,BudKey,BudgetInput
1,772,2022,2,Budget,5608.65,0,10015793,5608.65
1,773,2022,2,Budget,5609.32,0,10007355,5609.32
1,774,2022,2,Budget,5748.06,0,10023471,5748.06
1,775,2022,2,Budget,5781.31,0,10022750,5781.31
1,778,2022,2,Budget,6132.97,0,10022456,6132.97
1,780,2022,2,Budget,6664.05,0,10018644,6664.05
1,781,2022,2,Budget,7025.52,0,10023778,7025.52
1,782,2022,2,Budget,7207.37,0,10009672,7207.37
1,783,2022,2,Budget,7217.51,0,10025269,7217.51
1,784,2022,2,Budget,7298.38,0,10000478,7298.38
1,785,2022,2,Budget,7354.99,0,10014264,7354.99
1,787,2022,2,Budget,7419.06,0,10025289,7419.06
1,788,2022,2,Budget,7425.36,0,10015495,7425.36
1,789,2022,2,Budget,7535.9,0,10027560,7535.9
1,790,2022,2,Budget,7585.42,0,10022678,7585.42
1,791,2022,2,Budget,7761.58,0,10000475,7761.58
1,792,2022,2,Budget,7831.84,0,10009631,7831.84
1,793,2022,2,Budget,7964.01,0,10023489,7964.01
1,796,2022,2,Budget,8183.24,0,10014804,8183.24
1,798,2022,2,Budget,8332.03,0,10025252,8332.03
1,799,2022,2,Budget,8589.22,0,10025051,8589.22
1,800,2022,2,Budget,8712.75,0,10004302,8712.75
1,801,2022,2,Budget,8767.61,0,10026606,8767.61
1,802,2022,2,Budget,9021.71,0,10019897,9021.71
1,806,2022,2,Budget,9607.41,0,10007123,9607.41
1,807,2022,2,Budget,9651.08,0,10021470,9651.08
1,808,2022,2,Budget,9769.43,0,10010886,9769.43
1,811,2022,2,Budget,9858.56,0,10024270,9858.56
1,812,2022,2,Budget,10017.6,0,10007121,10017.6
1,814,2022,2,Budget,10585.53,0,10021986,10585.53
1,815,2022,2,Budget,10942.61,0,10025243,10942.61
1,816,2022,2,Budget,11283.32,0,10016303,11283.32
1,817,2022,2,Budget,11328.88,0,10011398,11328.88
1,818,2022,2,Budget,11497.23,0,10024260,11497.23
1,819,2022,2,Budget,11617.4,0,10022490,11617.4
1,822,2022,2,Budget,12454.05,0,10015030,12454.05
1,823,2022,2,Budget,12577.55,0,10016047,12577.55
1,824,2022,2,Budget,12637.16,0,10025251,12637.16
1,825,2022,2,Budget,12929.65,0,10026839,12929.65
1,826,2022,2,Budget,13240.57,0,10025515,13240.57
1,828,2022,2,Budget,14364.15,0,10016549,14364.15
1,829,2022,2,Budget,14578.75,0,10010912,14578.75
1,830,2022,2,Budget,14615.9,0,10002709,14615.9
1,831,2022,2,Budget,14974.61,0,10016858,14974.61
1,832,2022,2,Budget,15248.33,0,10022450,15248.33
1,833,2022,2,Budget,16269.32,0,10019942,16269.32
1,834,2022,2,Budget,16612.84,0,10021977,16612.84
1,836,2022,2,Budget,17150.26,0,10024550,17150.26
1,837,2022,2,Budget,18657.01,0,10008134,18657.01
1,838,2022,2,Budget,19252.13,0,10002765,19252.13
1,840,2022,2,Budget,22098.21,0,10021911,22098.21
1,841,2022,2,Budget,22771.11,0,10023221,22771.11
1,842,2022,2,Budget,22857.67,0,10023241,22857.67
1,843,2022,2,Budget,22915.39,0,10014546,22915.39
1,844,2022,2,Budget,24436.19,0,10016548,24436.19
1,845,2022,2,Budget,24892.76,0,10025249,24892.76
1,846,2022,2,Budget,25678.6,0,10026336,25678.6
1,848,2022,2,Budget,28859.3,0,10015824,28859.3
1,853,2022,2,Budget,33732.26,0,10006037,33732.26
1,854,2022,2,Budget,34431.88,0,10020192,34431.88
1,855,2022,2,Budget,34588.8,0,10020914,34588.8
1,856,2022,2,Budget,35327.22,0,10024248,35327.22
1,858,2022,2,Budget,36660.82,0,10025552,36660.82
1,859,2022,2,Budget,38120.13,0,10025791,38120.13
1,860,2022,2,Budget,40630.49,0,10025025,40630.49
1,861,2022,2,Budget,40997.71,0,10023715,40997.71
1,866,2022,2,Budget,48765.28,0,10009985,48765.28
1,868,2022,2,Budget,53157.59,0,10023003,53157.59
1,871,2022,2,Budget,65276.09,0,10017036,65276.09
1,872,2022,2,Budget,66911.17,0,10025039,66911.17
1,873,2022,2,Budget,69766.83,0,10012715,69766.83
1,874,2022,2,Budget,70636.34,0,10012422,70636.34
1,875,2022,2,Budget,78649.17,0,10024006,78649.17
1,876,2022,2,Budget,80410.75,0,10018871,80410.75
1,877,2022,2,Budget,82194.44,0,10026348,82194.44
1,878,2022,2,Budget,82434.91,0,10016588,82434.91
1,880,2022,2,Budget,84581.31,0,10005006,84581.31
1,881,2022,2,Budget,85392.82,0,10017638,85392.82
1,882,2022,2,Budget,87555.37,0,10002506,87555.37
1,883,2022,2,Budget,97311.57,0,10023524,97311.57
1,884,2022,2,Budget,97612.98,0,10023538,97612.98
1,886,2022,2,Budget,118613.22,0,10017828,118613.22
1,887,2022,2,Budget,122036.52,0,10013238,122036.52
1,888,2022,2,Budget,123729.04,0,10009356,123729.04
1,890,2022,2,Budget,172840.91,0,10025919,172840.91
1,892,2022,2,Budget,221930.4,0,10020184,221930.4
1,893,2022,2,Budget,248680.27,0,10021223,248680.27
1,894,2022,2,Budget,255522.61,0,10023023,255522.61
1,897,2022,2,Budget,1607669.41,0,10021485,1607669.41
1,900,2022,2,Actual,0,0,10025051,0
1,901,2022,2,Actual,0,0,10021485,0
1,902,2022,2,Actual,0,0,10026336,0
1,903,2022,2,Actual,0,0,10019664,0
1,904,2022,2,Actual,0,0,10022678,0
1,906,2022,2,Actual,0,0,10010912,0
1,908,2022,2,Actual,0,0,10024999,0
1,910,2022,2,Actual,0,0,10016542,0
1,914,2022,2,Actual,0,0,10010904,0
1,916,2022,2,Actual,0,0,10023244,0
1,920,2022,2,Actual,0,21.98,10012422,0
1,922,2022,2,Actual,0,1722.9,10021179,0
1,923,2022,2,Actual,0,857.39,10019105,0
1,926,2022,2,Actual,0,1504.83,10025249,0
1,927,2022,2,Actual,0,68342.4,10025778,0
1,930,2022,2,Actual,0,73939.77,10021203,0
1,932,2022,2,Actual,0,4258.28,10021412,0
1,933,2022,2,Actual,0,11529.29,10025269,0
1,935,2022,2,Actual,0,5133.52,10024246,0
1,936,2022,2,Actual,0,16646.92,10023241,0
1,937,2022,2,Actual,0,2931.43,10025248,0
1,938,2022,2,Actual,0,16379.18,10000460,0
1,939,2022,2,Actual,0,7598.92,10014810,0
1,940,2022,2,Actual,0,1810.23,10025034,0
1,941,2022,2,Actual,0,663.32,10012226,0
1,947,2022,2,Actual,0,493.08,10023003,0
1,948,2022,2,Actual,0,839.94,10002240,0
1,950,2022,2,Actual,0,2534.78,10002765,0
1,951,2022,2,Actual,0,12114.88,10027572,0
1,954,2022,2,Actual,0,1393890.47,10025039,0
1,957,2022,2,Actual,0,267,10022490,0
1,958,2022,2,Actual,0,705.26,10025251,0
1,959,2022,2,Actual,0,442.78,10006093,0
1,961,2022,2,Actual,0,19730.22,10025287,0
1,963,2022,2,Actual,0,1704.32,10025758,0
1,965,2022,2,Actual,0,791.61,10015793,0
1,966,2022,2,Actual,0,62.99,10023513,0
1,972,2022,2,Actual,0,538.93,10023760,0
1,973,2022,2,Actual,0,6476.78,10021936,0
1,974,2022,2,Actual,0,9271.51,10002709,0
1,977,2022,2,Actual,0,155.99,10009660,0
1,978,2022,2,Actual,0,-1511.25,10027348,0
1,979,2022,2,Actual,0,20341.24,10007123,0
1,981,2022,2,Actual,0,165811.87,10021222,0
1,982,2022,2,Actual,0,79302.68,10017576,0
1,985,2022,2,Actual,0,11855.46,10021911,0
1,988,2022,2,Actual,0,5485.56,10020445,0
1,989,2022,2,Actual,0,2076.73,10025296,0
1,990,2022,2,Actual,0,3376.45,10002746,0
1,992,2022,2,Actual,0,-2130.24,10000466,0
1,994,2022,2,Actual,0,43701.02,10025515,0
1,997,2022,2,Actual,0,4754.47,10025284,0
1,1000,2022,2,Actual,0,47095.44,10018665,0
1,1001,2022,2,Actual,0,42111.64,10021459,0
1,1002,2022,2,Actual,0,16369.79,10027583,0
1,1006,2022,2,Actual,0,7227.7,10019617,0
1,1007,2022,2,Actual,0,2192.51,10019388,0
1,1008,2022,2,Actual,0,54603.48,10008602,0
1,1009,2022,2,Actual,0,107395.56,10025552,0
1,1011,2022,2,Actual,0,200.13,10019678,0
1,1014,2022,2,Actual,0,682.53,10021184,0
1,1015,2022,2,Actual,0,133.87,10007566,0
1,1017,2022,2,Actual,0,224.44,10025252,0
1,1018,2022,2,Actual,0,1413.94,10020388,0
1,1020,2022,2,Actual,0,56678.58,10007564,0
1,1022,2022,2,Actual,0,132.77,10021986,0
1,1023,2022,2,Actual,0,115.58,10016564,0
1,1024,2022,2,Actual,0,4638.08,10025791,0
1,1025,2022,2,Actual,0,19.78,10011198,0
1,1026,2022,2,Actual,0,2822.76,10024248,0
1,1028,2022,2,Actual,0,849.12,10017314,0
1,1029,2022,2,Actual,0,1254.14,10009662,0
1,1031,2022,2,Actual,0,5845.17,10023275,0
1,1034,2022,2,Actual,0,639.78,10016784,0
1,1035,2022,2,Actual,0,397.57,10024499,0
1,1037,2022,2,Actual,0,8084.32,10021418,0
1,1040,2022,2,Actual,0,216156.08,10010935,0
1,1042,2022,2,Actual,0,17.47,10018867,0
1,1045,2022,2,Actual,0,35549.96,10008893,0
1,1047,2022,2,Actual,0,13735.85,10007121,0
1,1049,2022,2,Actual,0,1008.46,10000473,0
1,1050,2022,2,Actual,0,211.19,10014546,0
1,1051,2022,2,Actual,0,614.28,10021145,0
1,1052,2022,2,Actual,0,9975.61,10017553,0
1,1053,2022,2,Actual,0,176.8,10021673,0
1,1054,2022,2,Actual,0,65.31,10024725,0
1,1055,2022,2,Actual,0,84.98,10025038,0
1,1056,2022,2,Actual,0,613.7,10002506,0
1,1058,2022,2,Actual,0,1249.02,10009156,0
1,1060,2022,2,Actual,0,8876.63,10020390,0
1,1061,2022,2,Actual,0,31.04,10025495,0
1,1065,2022,2,Actual,0,4919.55,10022750,0
1,1068,2022,2,Actual,0,640.01,10000474,0
1,1069,2022,2,Actual,0,154.32,10025264,0
1,1071,2022,2,Actual,0,223.66,10022456,0
1,1072,2022,2,Actual,0,447,10024550,0
1,1075,2022,2,Actual,0,340.84,10025771,0
1,1076,2022,2,Actual,0,2029.06,10007577,0
1,1080,2022,2,Actual,0,495.17,10026861,0
1,1081,2022,2,Actual,0,192.22,10023759,0
1,1083,2022,2,Actual,0,624.18,10026055,0
1,1085,2022,2,Actual,0,2927.45,10009654,0
1,1086,2022,2,Actual,0,2571.2,10017072,0
1,1087,2022,2,Actual,0,790.54,10024524,0
1,1089,2022,2,Actual,0,27395.56,10009672,0
1,1091,2022,2,Actual,0,293.14,10014495,0
1,1096,2022,2,Actual,0,87.16,10025247,0
1,1098,2022,2,Actual,0,871.38,10000458,0
1,1099,2022,2,Actual,0,899.79,10011398,0
1,1100,2022,2,Actual,0,407.72,10013252,0
1,1101,2022,2,Actual,0,163.27,10025021,0
1,1102,2022,2,Actual,0,4882.63,10019682,0
1,1105,2022,2,Actual,0,61801.5,10020663,0
1,1107,2022,2,Actual,0,18414.5,10025238,0
1,1108,2022,2,Actual,0,1734.04,10010974,0
1,1116,2022,2,Actual,0,6243.96,10020192,0
1,1117,2022,2,Actual,0,84126.75,10008593,0
1,1118,2022,2,Actual,0,11755.83,10020639,0
1,1121,2022,2,Actual,0,13917.66,10019150,0
1,1122,2022,2,Actual,0,2675.04,10005006,0
1,1124,2022,2,Actual,0,57510.93,10017638,0
1,1125,2022,2,Actual,0,3795.21,10024022,0
1,1126,2022,2,Actual,0,8936.93,10009643,0
1,1127,2022,2,Actual,0,8142.11,10026522,0
1,1128,2022,2,Actual,0,324.3,10025291,0
1,1130,2022,2,Actual,0,5986.24,10000472,0
1,1132,2022,2,Actual,0,142995.85,10019942,0
1,1134,2022,2,Actual,0,41224.98,10026299,0
1,1137,2022,2,Actual,0,1357,10026581,0
1,1141,2022,2,Actual,0,6124.93,10015275,0
1,1144,2022,2,Actual,0,10130.2,10025037,0
1,1145,2022,2,Actual,0,1432.56,10019909,0
1,1146,2022,2,Actual,0,22363.55,10009907,0
1,1147,2022,2,Actual,0,22629.82,10027381,0
1,1149,2022,2,Actual,0,48400.13,10026291,0
1,1151,2022,2,Actual,0,44645.51,10018885,0
1,1152,2022,2,Actual,0,34830.68,10024010,0
1,1154,2022,2,Actual,0,4807.69,10020915,0
1,1159,2022,2,Actual,0,24956.98,10023489,0
1,1161,2022,2,Actual,0,9366.23,10016549,0
1,1163,2022,2,Actual,0,215610.74,10023471,0
1,1164,2022,2,Actual,0,7179.3,10013188,0
1,1165,2022,2,Actual,0,9761.08,10010970,0
1,1166,2022,2,Actual,0,1215.15,10014779,0
1,1169,2022,2,Actual,0,4199.94,10008134,0
1,1171,2022,2,Actual,0,6750.47,10025814,0
1,1173,2022,2,Actual,0,311.48,10018890,0
1,1174,2022,2,Actual,0,645.73,10027356,0
1,1175,2022,2,Actual,0,58763.96,10020927,0
1,1177,2022,2,Actual,0,1276.52,10026843,0
1,1180,2022,2,Actual,0,7369.8,10013232,0
1,1183,2022,2,Actual,0,3934.63,10018871,0
1,1188,2022,2,Actual,0,34731.91,10024270,0
1,1189,2022,2,Actual,0,26.38,10015824,0
1,1190,2022,2,Actual,0,14681.44,10006846,0
1,1191,2022,2,Actual,0,153.74,10025302,0
1,1192,2022,2,Actual,0,1416.99,10020962,0
1,1193,2022,2,Actual,0,637.86,10026606,0
1,1194,2022,3,Budget,-5127.84,0,10022750,-5127.84
1,1195,2022,3,Budget,-4333.71,0,10026299,-4333.71
1,1197,2022,3,Budget,-2540.34,0,10017036,-2540.34
1,1199,2022,3,Budget,-748.23,0,10009657,-748.23
1,1201,2022,3,Budget,-242.42,0,10014047,-242.42
1,1204,2022,3,Budget,-30.43,0,10022444,-30.43
1,1206,2022,3,Budget,-24.15,0,10019664,-24.15
1,1208,2022,3,Budget,3.32,0,10013765,3.32
1,1210,2022,3,Budget,28.53,0,10004302,28.53
1,1211,2022,3,Budget,40.87,0,10021203,40.87
1,1212,2022,3,Budget,44.9,0,10023471,44.9
1,1213,2022,3,Budget,47.57,0,10024524,47.57
1,1214,2022,3,Budget,48.73,0,10010970,48.73
1,1215,2022,3,Budget,57.4,0,10009647,57.4
1,1217,2022,3,Budget,76.79,0,10025285,76.79
1,1218,2022,3,Budget,80.56,0,10000474,80.56
1,1219,2022,3,Budget,86.24,0,10020413,86.24
1,1220,2022,3,Budget,90.5,0,10010698,90.5
1,1221,2022,3,Budget,96.52,0,10009676,96.52
1,1223,2022,3,Budget,101.97,0,10022434,101.97
1,1224,2022,3,Budget,107.79,0,10024246,107.79
1,1225,2022,3,Budget,118.12,0,10007355,118.12
1,1226,2022,3,Budget,118.66,0,10004245,118.66
1,1227,2022,3,Budget,120.1,0,10017585,120.1
1,1228,2022,3,Budget,131.05,0,10020915,131.05
1,1229,2022,3,Budget,143.52,0,10025250,143.52
1,1231,2022,3,Budget,146.08,0,10017072,146.08
1,1232,2022,3,Budget,155.33,0,10027340,155.33
1,1233,2022,3,Budget,161.48,0,10019150,161.48
1,1234,2022,3,Budget,163.39,0,10022678,163.39
1,1235,2022,3,Budget,175.61,0,10025495,175.61
1,1236,2022,3,Budget,175.81,0,10016542,175.81
1,1237,2022,3,Budget,183.01,0,10003795,183.01
1,1239,2022,3,Budget,211.97,0,10026861,211.97
1,1240,2022,3,Budget,212.77,0,10019900,212.77
1,1241,2022,3,Budget,219.57,0,10021179,219.57
1,1242,2022,3,Budget,234.07,0,10000466,234.07
1,1243,2022,3,Budget,234.22,0,10021185,234.22
1,1244,2022,3,Budget,239.86,0,10019678,239.86
1,1245,2022,3,Budget,242.58,0,10000480,242.58
1,1246,2022,3,Budget,243.71,0,10024541,243.71
1,1247,2022,3,Budget,250.02,0,10007564,250.02
1,1248,2022,3,Budget,286.42,0,10026336,286.42
1,1249,2022,3,Budget,298.29,0,10025249,298.29
1,1250,2022,3,Budget,299.27,0,10013252,299.27
1,1251,2022,3,Budget,316.11,0,10016045,316.11
1,1253,2022,3,Budget,347.08,0,10025061,347.08
1,1254,2022,3,Budget,350.95,0,10019109,350.95
1,1255,2022,3,Budget,354.64,0,10025252,354.64
1,1256,2022,3,Budget,360.39,0,10014804,360.39
1,1257,2022,3,Budget,365.22,0,10009672,365.22
1,1258,2022,3,Budget,366.27,0,10010969,366.27
1,1259,2022,3,Budget,377.75,0,10026522,377.75
1,1260,2022,3,Budget,397.05,0,10024499,397.05
1,1261,2022,3,Budget,411.56,0,10025284,411.56
1,1262,2022,3,Budget,412.3,0,10000475,412.3
1,1263,2022,3,Budget,414.49,0,10026062,414.49
1,1264,2022,3,Budget,425.46,0,10025758,425.46
1,1265,2022,3,Budget,447.01,0,10023489,447.01
1,1266,2022,3,Budget,452.72,0,10009654,452.72
1,1268,2022,3,Budget,458.06,0,10020909,458.06
1,1270,2022,3,Budget,495.25,0,10025248,495.25
1,1271,2022,3,Budget,499.09,0,10021936,499.09
1,1272,2022,3,Budget,517.66,0,10000473,517.66
1,1274,2022,3,Budget,534.9,0,10014495,534.9
1,1275,2022,3,Budget,536.16,0,10025289,536.16
1,1276,2022,3,Budget,568.99,0,10022423,568.99
1,1277,2022,3,Budget,607.29,0,10025051,607.29
1,1278,2022,3,Budget,639.1,0,10025238,639.1
1,1280,2022,3,Budget,676.67,0,10017576,676.67
1,1281,2022,3,Budget,684.03,0,10025036,684.03
1,1282,2022,3,Budget,690.05,0,10013232,690.05
1,1285,2022,3,Budget,777.82,0,10007122,777.82
1,1286,2022,3,Budget,782.48,0,10014779,782.48
1,1287,2022,3,Budget,787.45,0,10022456,787.45
1,1288,2022,3,Budget,858.83,0,10014739,858.83
1,1289,2022,3,Budget,880.41,0,10023793,880.41
1,1290,2022,3,Budget,916.32,0,10021996,916.32
1,1291,2022,3,Budget,918.78,0,10007566,918.78
1,1292,2022,3,Budget,947.87,0,10022764,947.87
1,1293,2022,3,Budget,973.81,0,10019880,973.81
1,1294,2022,3,Budget,980.22,0,10019909,980.22
1,1295,2022,3,Budget,1024.68,0,10010935,1024.68
1,1296,2022,3,Budget,1106.2,0,10025305,1106.2
1,1297,2022,3,Budget,1111.5,0,10024725,1111.5
1,1299,2022,3,Budget,1127.75,0,10021422,1127.75
1,1300,2022,3,Budget,1163.65,0,10006862,1163.65
1,1301,2022,3,Budget,1210.6,0,10025033,1210.6
1,1302,2022,3,Budget,1257.44,0,10020931,1257.44
1,1303,2022,3,Budget,1441.49,0,10014803,1441.49
1,1304,2022,3,Budget,1487.41,0,10016548,1487.41
1,1305,2022,3,Budget,1489.2,0,10015275,1489.2
1,1306,2022,3,Budget,1496.9,0,10002489,1496.9
1,1308,2022,3,Budget,1537.34,0,10007123,1537.34
1,1309,2022,3,Budget,1541.84,0,10019388,1541.84
1,1310,2022,3,Budget,1628.38,0,10022431,1628.38
1,1311,2022,3,Budget,1670.78,0,10025583,1670.78
1,1312,2022,3,Budget,1697.57,0,10023783,1697.57
1,1313,2022,3,Budget,1711.68,0,10012234,1711.68
1,1314,2022,3,Budget,1742.24,0,10014264,1742.24
1,1315,2022,3,Budget,1938.99,0,10011981,1938.99
1,1316,2022,3,Budget,1953.2,0,10020663,1953.2
1,1318,2022,3,Budget,1996.23,0,10000481,1996.23
1,1319,2022,3,Budget,2020.56,0,10020914,2020.56
1,1320,2022,3,Budget,2034.61,0,10000455,2034.61
1,1321,2022,3,Budget,2122.49,0,10002709,2122.49
1,1322,2022,3,Budget,2128.47,0,10026560,2128.47
1,1323,2022,3,Budget,2210.11,0,10026078,2210.11
1,1324,2022,3,Budget,2216.13,0,10023241,2216.13
1,1325,2022,3,Budget,2341.45,0,10018665,2341.45
1,1327,2022,3,Budget,2349.26,0,10015793,2349.26
1,1328,2022,3,Budget,2378.35,0,10009679,2378.35
1,1330,2022,3,Budget,2563.97,0,10010897,2563.97
1,1332,2022,3,Budget,2627.9,0,10019897,2627.9
1,1333,2022,3,Budget,2685.2,0,10027381,2685.2
1,1335,2022,3,Budget,2876.83,0,10017553,2876.83
1,1337,2022,3,Budget,2898.82,0,10022725,2898.82
1,1338,2022,3,Budget,2923.79,0,10016047,2923.79
1,1339,2022,3,Budget,2928.7,0,10025778,2928.7
1,1340,2022,3,Budget,3002.44,0,10024999,3002.44
1,1342,2022,3,Budget,3129.64,0,10025049,3129.64
1,1343,2022,3,Budget,3138.63,0,10023275,3138.63
1,1346,2022,3,Budget,3245.51,0,10019682,3245.51
1,1347,2022,3,Budget,3317.3,0,10025791,3317.3
1,1349,2022,3,Budget,3354.57,0,10000478,3354.57
1,1352,2022,3,Budget,3567.52,0,10004256,3567.52
1,1353,2022,3,Budget,3646.46,0,10021139,3646.46
1,1355,2022,3,Budget,3979.7,0,10020446,3979.7
1,1356,2022,3,Budget,4000.11,0,10024262,4000.11
1,1357,2022,3,Budget,4577.42,0,10000460,4577.42
1,1358,2022,3,Budget,4662.2,0,10009631,4662.2
1,1359,2022,3,Budget,4820.92,0,10002765,4820.92
1,1360,2022,3,Budget,5034.94,0,10000472,5034.94
1,1361,2022,3,Budget,5065.76,0,10026606,5065.76
1,1362,2022,3,Budget,5158.31,0,10011997,5158.31
1,1363,2022,3,Budget,5159.5,0,10014469,5159.5
1,1364,2022,3,Budget,5163.55,0,10009907,5163.55
1,1365,2022,3,Budget,5253.04,0,10008134,5253.04
1,1367,2022,3,Budget,5329.99,0,10025515,5329.99
1,1368,2022,3,Budget,5353.65,0,10023778,5353.65
1,1369,2022,3,Budget,5482.99,0,10023003,5482.99
1,1370,2022,3,Budget,5635.37,0,10015030,5635.37
1,1371,2022,3,Budget,5640.93,0,10021175,5640.93
1,1373,2022,3,Budget,5738.12,0,10019942,5738.12
1,1374,2022,3,Budget,5932.14,0,10011398,5932.14
1,1375,2022,3,Budget,5938.53,0,10005006,5938.53
1,1376,2022,3,Budget,6192.24,0,10023516,6192.24
1,1378,2022,3,Budget,6423.84,0,10016564,6423.84
1,1379,2022,3,Budget,6436.84,0,10027560,6436.84
1,1380,2022,3,Budget,6994,0,10025243,6994
1,1381,2022,3,Budget,7136.51,0,10010886,7136.51
1,1382,2022,3,Budget,7211.19,0,10024255,7211.19
1,1384,2022,3,Budget,7361.86,0,10011734,7361.86
1,1386,2022,3,Budget,7691.87,0,10026581,7691.87
1,1388,2022,3,Budget,7712.49,0,10025560,7712.49
1,1389,2022,3,Budget,8361.33,0,10016807,8361.33
1,1390,2022,3,Budget,8527.57,0,10025247,8527.57
1,1391,2022,3,Budget,9059.49,0,10025269,9059.49
1,1395,2022,3,Budget,9796.9,0,10019665,9796.9
1,1396,2022,3,Budget,9832.3,0,10018644,9832.3
1,1397,2022,3,Budget,10293.24,0,10022168,10293.24
1,1398,2022,3,Budget,10352.73,0,10016858,10352.73
1,1400,2022,3,Budget,11058.47,0,10021412,11058.47
1,1401,2022,3,Budget,11209.42,0,10006037,11209.42
1,1402,2022,3,Budget,11213.83,0,10024270,11213.83
1,1403,2022,3,Budget,11513.45,0,10010914,11513.45
1,1405,2022,3,Budget,12483.09,0,10025039,12483.09
1,1407,2022,3,Budget,13081.82,0,10018628,13081.82
1,1410,2022,3,Budget,13674.82,0,10025251,13674.82
1,1412,2022,3,Budget,15593.88,0,10024550,15593.88
1,1413,2022,3,Budget,16039.36,0,10010912,16039.36
1,1414,2022,3,Budget,16163.44,0,10021470,16163.44
1,1415,2022,3,Budget,17323.27,0,10024248,17323.27
1,1416,2022,3,Budget,17763.72,0,10021986,17763.72
1,1418,2022,3,Budget,19888.51,0,10022732,19888.51
1,1420,2022,3,Budget,21910.52,0,10023538,21910.52
1,1421,2022,3,Budget,23221.46,0,10012422,23221.46
1,1422,2022,3,Budget,23712.98,0,10016334,23712.98
1,1423,2022,3,Budget,24347.48,0,10013188,24347.48
1,1424,2022,3,Budget,24427.94,0,10008596,24427.94
1,1425,2022,3,Budget,24833.25,0,10024006,24833.25
1,1426,2022,3,Budget,25558.53,0,10024260,25558.53
1,1428,2022,3,Budget,25732.49,0,10007121,25732.49
1,1429,2022,3,Budget,26240.05,0,10022450,26240.05
1,1430,2022,3,Budget,26435.56,0,10026348,26435.56
1,1432,2022,3,Budget,28237.83,0,10014546,28237.83
1,1433,2022,3,Budget,28785.22,0,10020962,28785.22
1,1435,2022,3,Budget,30673.91,0,10025264,30673.91
1,1437,2022,3,Budget,33061.81,0,10023524,33061.81
1,1438,2022,3,Budget,33222.26,0,10016549,33222.26
1,1440,2022,3,Budget,35470.75,0,10025552,35470.75
1,1441,2022,3,Budget,35565.47,0,10021911,35565.47
1,1442,2022,3,Budget,36072.75,0,10022490,36072.75
1,1444,2022,3,Budget,37024.58,0,10017638,37024.58
1,1447,2022,3,Budget,41928.42,0,10021977,41928.42
1,1449,2022,3,Budget,43385.22,0,10013238,43385.22
1,1450,2022,3,Budget,44696.81,0,10023221,44696.81
1,1453,2022,3,Budget,49032.46,0,10015824,49032.46
1,1455,2022,3,Budget,52176.97,0,10020927,52176.97
1,1456,2022,3,Budget,53417.2,0,10002506,53417.2
1,1461,2022,3,Budget,71328.03,0,10020192,71328.03
1,1464,2022,3,Budget,87349.62,0,10026839,87349.62
1,1466,2022,3,Budget,106195.26,0,10016588,106195.26
1,1467,2022,3,Budget,108824.56,0,10018871,108824.56
1,1468,2022,3,Budget,110156.19,0,10023447,110156.19
1,1470,2022,3,Budget,117971.13,0,10020184,117971.13
1,1471,2022,3,Budget,118129.9,0,10009985,118129.9
1,1472,2022,3,Budget,118662.35,0,10009356,118662.35
1,1475,2022,3,Budget,149526.35,0,10017828,149526.35
1,1477,2022,3,Budget,161956.87,0,10025025,161956.87
1,1479,2022,3,Budget,188361.32,0,10025919,188361.32
1,1482,2022,3,Budget,206672.84,0,10015495,206672.84
1,1483,2022,3,Budget,214423.17,0,10023715,214423.17
1,1484,2022,3,Budget,214973.14,0,10024022,214973.14
1,1486,2022,3,Budget,345394.98,0,10021223,345394.98
1,1487,2022,3,Budget,488946.52,0,10012715,488946.52
1,1489,2022,3,Budget,819744.5,0,10021485,819744.5
1,1492,2022,3,Actual,0,0,10022725,0
1,1494,2022,3,Actual,0,0,10009623,0
1,1495,2022,3,Actual,0,0,10021223,0
1,1497,2022,3,Actual,0,0,10024999,0
1,1498,2022,3,Actual,0,0,10008381,0
1,1502,2022,3,Actual,0,186.39,10022470,0
1,1503,2022,3,Actual,0,186.39,10020446,0
1,1506,2022,3,Actual,0,17691.15,10021668,0
1,1508,2022,3,Actual,0,496.79,10002506,0
1,1511,2022,3,Actual,0,59.93,10014495,0
1,1513,2022,3,Actual,0,10373.63,10019678,0
